complaint_id,issue_id,submission_date,unit_type,space_type,urgency,major_category,minor_category,issue_code
6907112,14390721,1/23/2017,APARTMENT,BATHROOM,NON EMERGENCY,PLUMBING,BATHTUB/SHOWER,FAUCET BROKEN/MISSING/LEAKING
6907112,14390722,8/13/2017,APARTMENT,ENTRANCE/FOYER,NON EMERGENCY,GENERAL,BELL/BUZZER/INTERCOM,BROKEN OR MISSING
6907246,14391050,11/23/2017,APARTMENT,BEDROOM,NON EMERGENCY,DOOR/WINDOW,WINDOW FRAME,WINDOW STUCK CLOSED OR OPEN
6908078,14393048,6/25/2017,APARTMENT,BEDROOM,NON EMERGENCY,WATER LEAK,SLOW LEAK,AT WALL OR CEILING
6908078,14393049,6/30/2017,APARTMENT,PRIVATE HALL,NON EMERGENCY,WATER LEAK,SLOW LEAK,AT WALL OR CEILING
6908327,14393684,5/3/2018,APARTMENT,ENTIRE APARTMENT,NON EMERGENCY,UNSANITARY CONDITION,PESTS,OTHER
6909170,14395587,2/7/2017,APARTMENT,BEDROOM,NON EMERGENCY,DOOR/WINDOW,WINDOW FRAME,LOCK BROKEN OR MISSING
6909520,14396545,6/14/2018,PUBLIC AREA,BUILDING ENTRANCE,NON EMERGENCY,GENERAL,MAILBOX,BOX BROKEN OR MISSING
6910380,14399047,9/11/2018,PUBLIC AREA,STOOP,NON EMERGENCY,UNSANITARY CONDITION,GARBAGE/RECYCLING STORAGE,MISSING OR INADEQUATE CANS/LID
6910380,14399048,2/15/2018,PUBLIC AREA,STOOP,NON EMERGENCY,UNSANITARY CONDITION,GARBAGE/RECYCLING STORAGE,ACCUMULATION
6910933,14400547,3/12/2017,APARTMENT,BATHROOM,NON EMERGENCY,PAINT/PLASTER,WALL,BULGING/HOLE/CRACKED
6910933,14400548,1/28/2018,APARTMENT,BATHROOM,NON EMERGENCY,PLUMBING,BATHTUB/SHOWER,CHIPPED OR RUSTED
6911004,14400811,12/25/2017,PUBLIC AREA,BASEMENT,NON EMERGENCY,UNSANITARY CONDITION,GARBAGE/RECYCLING STORAGE,ACCUMULATION
6911004,14400812,5/12/2017,PUBLIC AREA,OTHER ROOM/AREA,NON EMERGENCY,UNSANITARY CONDITION,GARBAGE/RECYCLING STORAGE,ACCUMULATION
6911004,14400813,2/7/2018,PUBLIC AREA,BASEMENT,NON EMERGENCY,UNSANITARY CONDITION,PESTS,MICE
6911292,14401638,9/19/2018,APARTMENT,ENTRANCE/FOYER,NON EMERGENCY,FLOORING/STAIRS,FLOOR,BROKEN OR DEFECTIVE
6911548,14402521,3/9/2018,PUBLIC AREA,OTHER ROOM/AREA,NON EMERGENCY,UNSANITARY CONDITION,GARBAGE/RECYCLING STORAGE,ACCUMULATION
6911548,14402522,8/11/2018,PUBLIC AREA,STAIRS,NON EMERGENCY,UNSANITARY CONDITION,GARBAGE/RECYCLING STORAGE,ACCUMULATION
6912366,14404745,3/23/2017,PUBLIC AREA,YARD,NON EMERGENCY,UNSANITARY CONDITION,GARBAGE/RECYCLING STORAGE,ACCUMULATION
6912366,14404746,6/23/2017,PUBLIC AREA,BUILDING ENTRANCE,NON EMERGENCY,ELECTRIC,NO LIGHTING,ONE ROOM OR AREA
6912718,14405673,10/1/2017,APARTMENT,BEDROOM,NON EMERGENCY,WATER LEAK,SLOW LEAK,AT WALL OR CEILING
6912754,14405776,7/14/2018,PUBLIC AREA,BUILDING ENTRANCE,NON EMERGENCY,GENERAL,SIGNAGE MISSING,FLOOR NUMBER
6912754,14405777,2/10/2018,PUBLIC AREA,YARD,NON EMERGENCY,UNSANITARY CONDITION,GARBAGE/RECYCLING STORAGE,MISSING OR INADEQUATE CANS/LID
6913112,14406878,8/30/2017,PUBLIC AREA,YARD,NON EMERGENCY,UNSANITARY CONDITION,GARBAGE/RECYCLING STORAGE,ACCUMULATION
6913191,14407148,6/26/2018,APARTMENT,BATHROOM,NON EMERGENCY,WATER LEAK,SLOW LEAK,AT WALL OR CEILING
6913235,14407235,3/18/2017,PUBLIC AREA,STAIRS,NON EMERGENCY,UNSANITARY CONDITION,PESTS,MICE
6913372,14407590,11/10/2017,APARTMENT,LIVING ROOM,NON EMERGENCY,PAINT/PLASTER,WALL,CHIPPED/PEELING/FLAKING
6913372,14407591,8/28/2018,APARTMENT,LIVING ROOM,NON EMERGENCY,PAINT/PLASTER,WALL,DIRTY OR UNSANITARY
6913552,14408209,11/6/2018,APARTMENT,ENTIRE APARTMENT,NON EMERGENCY,UNSANITARY CONDITION,PESTS,MICE
6913640,14408368,7/14/2017,PUBLIC AREA,OTHER ROOM/AREA,NON EMERGENCY,UNSANITARY CONDITION,PESTS,BED BUGS
6913876,14409002,5/21/2017,APARTMENT,BEDROOM,NON EMERGENCY,WATER LEAK,SLOW LEAK,AT WALL OR CEILING
6913876,14409003,5/24/2018,APARTMENT,BEDROOM,NON EMERGENCY,FLOORING/STAIRS,FLOOR,BROKEN OR DEFECTIVE
6914067,14409588,3/22/2017,APARTMENT,BATHROOM,EMERGENCY,PLUMBING,TOILET,BOWL STOPPED UP
6914067,14409589,8/22/2017,APARTMENT,PRIVATE HALL,NON EMERGENCY,FLOORING/STAIRS,FLOOR,BROKEN OR DEFECTIVE
6914067,14409590,9/3/2018,APARTMENT,KITCHEN,NON EMERGENCY,FLOORING/STAIRS,FLOOR,BROKEN OR DEFECTIVE
6914067,14409591,5/22/2018,APARTMENT,ENTRANCE/FOYER,NON EMERGENCY,GENERAL,BELL/BUZZER/INTERCOM,BROKEN OR MISSING
6914067,14409592,7/1/2018,APARTMENT,KITCHEN,NON EMERGENCY,PLUMBING,WATER SUPPLY,LOW WATER PRESSURE
6914324,14410397,12/18/2018,APARTMENT,ENTIRE APARTMENT,NON EMERGENCY,PAINT/PLASTER,WALL,DIRTY OR UNSANITARY
6914734,14411700,9/6/2017,PUBLIC AREA,YARD,NON EMERGENCY,UNSANITARY CONDITION,GARBAGE/RECYCLING STORAGE,ACCUMULATION
6915007,14412613,9/22/2018,APARTMENT,ENTIRE APARTMENT,NON EMERGENCY,UNSANITARY CONDITION,PESTS,TERMITES
6915969,14415074,10/19/2017,APARTMENT,KITCHEN,EMERGENCY,UNSANITARY CONDITION,MOLD,N/A
6915969,14415075,10/12/2018,APARTMENT,KITCHEN,NON EMERGENCY,GENERAL,CABINET,DAMAGED OR MISSING
6916669,14417355,8/31/2018,APARTMENT,ENTRANCE/FOYER,NON EMERGENCY,DOOR/WINDOW,DOOR FRAME,FRAME BROKEN
6920517,14421642,1/3/2017,PUBLIC AREA,BUILDING ENTRANCE,NON EMERGENCY,GENERAL,MAILBOX,BOX BROKEN OR MISSING
6920920,14422985,7/3/2018,APARTMENT,ENTIRE APARTMENT,NON EMERGENCY,UNSANITARY CONDITION,PESTS,MICE
6920920,14422986,5/4/2017,APARTMENT,ENTIRE APARTMENT,NON EMERGENCY,UNSANITARY CONDITION,PESTS,ROACHES
6920920,14422987,4/11/2017,APARTMENT,ENTIRE APARTMENT,NON EMERGENCY,UNSANITARY CONDITION,PESTS,OTHER
6920966,14423057,7/19/2017,PUBLIC AREA,FIRE ESCAPE/EGRESS,NON EMERGENCY,SAFETY,FIRE ESCAPE,RUSTED OR PEELING
6920973,14423070,1/23/2017,PUBLIC AREA,FIRE ESCAPE/EGRESS,NON EMERGENCY,SAFETY,FIRE ESCAPE,RUSTED OR PEELING
6921160,14423668,5/16/2018,APARTMENT,LIVING ROOM,NON EMERGENCY,WATER LEAK,DAMP SPOT,FROM WALL OR CEILING
6921160,14423669,2/5/2018,APARTMENT,LIVING ROOM,NON EMERGENCY,PAINT/PLASTER,WALL,BULGING/HOLE/CRACKED
6921160,14423670,9/12/2018,APARTMENT,BEDROOM,NON EMERGENCY,PAINT/PLASTER,WALL,BULGING/HOLE/CRACKED
6921160,14423672,4/3/2017,APARTMENT,BEDROOM,NON EMERGENCY,WATER LEAK,DAMP SPOT,FROM WALL OR CEILING
6921694,14425334,5/26/2018,APARTMENT,BEDROOM,NON EMERGENCY,WATER LEAK,SLOW LEAK,AT WALL OR CEILING
6921831,14425562,5/8/2018,APARTMENT,BEDROOM,IMMEDIATE EMERGENCY,PAINT/PLASTER,CEILING,COLLAPSING OR FALLING
6921831,14425563,7/6/2017,APARTMENT,BATHROOM,EMERGENCY,PLUMBING,BATHTUB/SHOWER,BROKEN OR MISSING
6922287,14426750,8/1/2018,APARTMENT,BATHROOM,NON EMERGENCY,PLUMBING,BATHTUB/SHOWER,FAUCET BROKEN/MISSING/LEAKING
6923358,14429847,3/30/2018,PUBLIC AREA,BUILDING ENTRANCE,NON EMERGENCY,GENERAL,BELL/BUZZER/INTERCOM,BROKEN OR MISSING
6923705,14430982,5/17/2018,APARTMENT,ENTRANCE/FOYER,NON EMERGENCY,GENERAL,BELL/BUZZER/INTERCOM,BROKEN OR MISSING
6923705,14430983,9/17/2018,APARTMENT,BATHROOM,NON EMERGENCY,PLUMBING,BATHTUB/SHOWER,FAUCET BROKEN/MISSING/LEAKING
6923744,14431092,1/1/2017,APARTMENT,ENTIRE APARTMENT,EMERGENCY,UNSANITARY CONDITION,PESTS,BED BUGS
6924701,14433908,12/8/2017,APARTMENT,BATHROOM,NON EMERGENCY,PLUMBING,WATER SUPPLY,LOW WATER PRESSURE
6924701,14433909,6/3/2018,APARTMENT,BATHROOM,NON EMERGENCY,PLUMBING,BASIN/SINK,NO WATER
6924701,14433910,9/11/2017,APARTMENT,KITCHEN,NON EMERGENCY,PLUMBING,BASIN/SINK,FAUCET BROKEN/MISSING/LEAKING
6925796,14437426,4/10/2018,APARTMENT,ENTIRE APARTMENT,NON EMERGENCY,UNSANITARY CONDITION,PESTS,MICE
6926172,14438585,7/24/2017,PUBLIC AREA,HALLWAY,NON EMERGENCY,UNSANITARY CONDITION,GARBAGE/RECYCLING STORAGE,ACCUMULATION
6926668,14439936,8/7/2018,APARTMENT,OTHER ROOM/AREA,NON EMERGENCY,GENERAL,VENTILATION SYSTEM,BROKEN OR MISSING
6927570,14442523,12/27/2018,APARTMENT,ENTIRE APARTMENT,EMERGENCY,UNSANITARY CONDITION,PESTS,BED BUGS
6927570,14442524,10/8/2018,APARTMENT,KITCHEN,NON EMERGENCY,WATER LEAK,SLOW LEAK,AT WALL OR CEILING
6927610,14442634,1/1/2018,PUBLIC AREA,BUILDING ENTRANCE,NON EMERGENCY,UNSANITARY CONDITION,PESTS,ROACHES
6927610,14442635,2/26/2017,PUBLIC AREA,BUILDING ENTRANCE,NON EMERGENCY,UNSANITARY CONDITION,PESTS,OTHER
6927610,14442636,10/24/2017,PUBLIC AREA,BUILDING ENTRANCE,NON EMERGENCY,UNSANITARY CONDITION,GARBAGE/RECYCLING STORAGE,ACCUMULATION
6927903,14443433,4/20/2018,APARTMENT,ENTIRE APARTMENT,EMERGENCY,UNSANITARY CONDITION,PESTS,BED BUGS
6927980,14443706,11/14/2018,APARTMENT,ENTIRE APARTMENT,EMERGENCY,UNSANITARY CONDITION,PESTS,BED BUGS
6928479,14445109,6/23/2017,APARTMENT,ENTIRE APARTMENT,EMERGENCY,UNSANITARY CONDITION,PESTS,BED BUGS
6928556,14445346,2/21/2018,APARTMENT,ENTIRE APARTMENT,NON EMERGENCY,UNSANITARY CONDITION,PESTS,ROACHES
6928578,14445415,5/9/2017,APARTMENT,ENTRANCE/FOYER,NON EMERGENCY,GENERAL,BELL/BUZZER/INTERCOM,BROKEN OR MISSING
6929070,14446718,3/28/2018,BUILDING,BUILDING-WIDE,NON EMERGENCY,UNSANITARY CONDITION,GARBAGE/RECYCLING STORAGE,MISSING OR INADEQUATE CANS/LID
6929284,14447467,12/24/2018,APARTMENT,ENTIRE APARTMENT,NON EMERGENCY,ELECTRIC,LIGHTING,FIXTURE MISSING/HANGING/LOOSE
6929861,14449364,7/6/2018,APARTMENT,ENTIRE APARTMENT,EMERGENCY,PLUMBING,WATER SUPPLY,NO WATER
6929861,14449365,9/11/2018,APARTMENT,BATHROOM,NON EMERGENCY,PLUMBING,BATHTUB/SHOWER,CHIPPED OR RUSTED
6930130,14450212,10/2/2018,PUBLIC AREA,BASEMENT,NON EMERGENCY,UNSANITARY CONDITION,GARBAGE/RECYCLING STORAGE,ACCUMULATION
6930331,14450824,8/24/2018,BUILDING,BUILDING-WIDE,NON EMERGENCY,GENERAL,JANITOR/SUPER,NO JANITOR AVAILABLE
6930331,14450825,5/9/2017,BUILDING,BUILDING-WIDE,NON EMERGENCY,UNSANITARY CONDITION,GARBAGE/RECYCLING STORAGE,MISSING OR INADEQUATE CANS/LID
6930581,14451740,1/24/2017,PUBLIC AREA,COMPACTOR CLOSET,NON EMERGENCY,UNSANITARY CONDITION,GARBAGE/RECYCLING STORAGE,ACCUMULATION
6930581,14451741,4/7/2018,PUBLIC AREA,YARD,NON EMERGENCY,UNSANITARY CONDITION,GARBAGE/RECYCLING STORAGE,ACCUMULATION
6930686,14451962,1/6/2017,APARTMENT,ENTIRE APARTMENT,EMERGENCY,FLOORING/STAIRS,FLOOR,HOLE IN WALKING AREA
6930686,14451963,11/20/2018,APARTMENT,BEDROOM,NON EMERGENCY,FLOORING/STAIRS,FLOOR,BROKEN OR DEFECTIVE
6930686,14451964,8/3/2017,APARTMENT,LIVING ROOM,NON EMERGENCY,FLOORING/STAIRS,FLOOR,BROKEN OR DEFECTIVE
6930686,14451965,8/11/2018,APARTMENT,ENTIRE APARTMENT,NON EMERGENCY,DOOR/WINDOW,WINDOW FRAME,LOCK BROKEN OR MISSING
6930686,14451966,10/14/2018,APARTMENT,ENTIRE APARTMENT,NON EMERGENCY,DOOR/WINDOW,WINDOW FRAME,WINDOW STUCK CLOSED OR OPEN
6930686,14451967,11/23/2018,APARTMENT,ENTIRE APARTMENT,NON EMERGENCY,FLOORING/STAIRS,FLOOR,HOLE IN NON-WALKING AREA
6930686,14451968,5/13/2017,APARTMENT,ENTIRE APARTMENT,NON EMERGENCY,UNSANITARY CONDITION,PESTS,MICE
6930686,14451969,7/6/2018,APARTMENT,KITCHEN,NON EMERGENCY,APPLIANCE,REFRIGERATOR,BROKEN DOOR SEAL
6930686,14451970,8/15/2018,APARTMENT,ENTIRE APARTMENT,EMERGENCY,UNSANITARY CONDITION,PESTS,BED BUGS
6930686,14451971,9/2/2018,APARTMENT,LIVING ROOM,EMERGENCY,DOOR/WINDOW,WINDOW PANE,GLASS BROKEN OR MISSING
6930851,14452511,5/4/2017,APARTMENT,KITCHEN,NON EMERGENCY,PLUMBING,WATER SUPPLY,NO COLD WATER
6930851,14452512,1/26/2017,APARTMENT,BATHROOM,NON EMERGENCY,PLUMBING,WATER SUPPLY,NO COLD WATER
6930954,14452751,7/15/2017,APARTMENT,OTHER ROOM/AREA,EMERGENCY,DOOR/WINDOW,DOOR,BROKEN OR MISSING
6931123,14453369,10/22/2017,APARTMENT,ENTIRE APARTMENT,NON EMERGENCY,UNSANITARY CONDITION,PESTS,OTHER
6931197,14453507,3/31/2018,APARTMENT,BEDROOM,IMMEDIATE EMERGENCY,PAINT/PLASTER,CEILING,COLLAPSING OR FALLING
6931197,14453508,1/1/2017,APARTMENT,ENTIRE APARTMENT,NON EMERGENCY,PAINT/PLASTER,CEILING,CHIPPED/PEELING/FLAKING
6931197,14453509,12/31/2018,APARTMENT,ENTIRE APARTMENT,NON EMERGENCY,ELECTRIC,POWER OUTAGE,MULTIPLE ROOMS OR AREAS
6931197,14453510,9/20/2018,APARTMENT,ENTIRE APARTMENT,NON EMERGENCY,ELECTRIC,OUTLET/SWITCH,OUTLET SEALED OR DEFECTIVE
6931197,14453511,11/30/2017,APARTMENT,ENTIRE APARTMENT,EMERGENCY,PAINT/PLASTER,CEILING,HOLE OR CRACKED
6931197,14453512,6/20/2018,APARTMENT,ENTIRE APARTMENT,EMERGENCY,ELECTRIC,WIRING,ILLEGAL
6931197,14453513,11/16/2018,APARTMENT,PRIVATE HALL,EMERGENCY,ELECTRIC,NO LIGHTING,ONE ROOM OR AREA
6931197,14453514,5/30/2017,APARTMENT,KITCHEN,EMERGENCY,ELECTRIC,NO LIGHTING,ONE ROOM OR AREA
6931197,14453515,1/3/2017,APARTMENT,BEDROOM,EMERGENCY,ELECTRIC,NO LIGHTING,ONE ROOM OR AREA
6931197,14453516,12/30/2018,APARTMENT,BATHROOM,EMERGENCY,ELECTRIC,NO LIGHTING,ONE ROOM OR AREA
6931606,14454717,4/25/2017,PUBLIC AREA,STAIRS,NON EMERGENCY,UNSANITARY CONDITION,PESTS,ROACHES
6932071,14456077,3/25/2018,APARTMENT,BEDROOM,NON EMERGENCY,FLOORING/STAIRS,FLOOR,BROKEN OR DEFECTIVE
6932303,14456813,8/11/2017,APARTMENT,KITCHEN,NON EMERGENCY,DOOR/WINDOW,WINDOW FRAME,WINDOW STUCK CLOSED OR OPEN
6933092,14459023,12/8/2017,PUBLIC AREA,FIRE EXIT/PASSAGEWAY,NON EMERGENCY,UNSANITARY CONDITION,GARBAGE/RECYCLING STORAGE,ACCUMULATION
6933258,14459590,3/14/2018,APARTMENT,BATHROOM,EMERGENCY,WATER LEAK,HEAVY FLOW,AT WALL OR CEILING
6933258,14459591,6/11/2018,APARTMENT,BATHROOM,NON EMERGENCY,FLOORING/STAIRS,FLOOR,BROKEN OR DEFECTIVE
6933258,14459592,11/13/2018,APARTMENT,BATHROOM,NON EMERGENCY,PAINT/PLASTER,WALL,BULGING/HOLE/CRACKED
6933530,14460557,8/20/2018,APARTMENT,BEDROOM,NON EMERGENCY,WATER LEAK,SLOW LEAK,AT WALL OR CEILING
6937436,14464890,6/14/2018,APARTMENT,LIVING ROOM,NON EMERGENCY,WATER LEAK,SLOW LEAK,AT WALL OR CEILING
6937543,14465259,5/15/2018,PUBLIC AREA,ROOF,NON EMERGENCY,OUTSIDE BUILDING,GUTTER/LEADER,BLOCKED OR MISSING
6937543,14465260,5/27/2017,PUBLIC AREA,COURTYARD,NON EMERGENCY,OUTSIDE BUILDING,PAVEMENT,BROKEN OR CRACKED
6937647,14465561,12/18/2018,APARTMENT,ENTIRE APARTMENT,EMERGENCY,UNSANITARY CONDITION,PESTS,BED BUGS
6937790,14465993,11/28/2018,APARTMENT,BEDROOM,EMERGENCY,SAFETY,WINDOW GUARD BROKEN/MISSING,CHILD UNDER 11
6937790,14465994,7/22/2017,APARTMENT,ENTIRE APARTMENT,EMERGENCY,SAFETY,SMOKE DETECTOR,BROKEN OR MISSING
6937790,14465995,10/26/2018,APARTMENT,ENTIRE APARTMENT,EMERGENCY,SAFETY,CARBON MONOXIDE DETECTOR,BROKEN OR MISSING
6938248,14467419,5/6/2017,APARTMENT,ENTIRE APARTMENT,EMERGENCY,UNSANITARY CONDITION,PESTS,BED BUGS
6938286,14467504,10/5/2018,PUBLIC AREA,OTHER ROOM/AREA,NON EMERGENCY,UNSANITARY CONDITION,GARBAGE/RECYCLING STORAGE,ACCUMULATION
6938349,14467716,10/20/2018,APARTMENT,ENTIRE APARTMENT,NON EMERGENCY,UNSANITARY CONDITION,PESTS,ROACHES
6938422,14467983,1/19/2018,APARTMENT,KITCHEN,EMERGENCY,PLUMBING,BASIN/SINK,DRAIN PIPE BLOCKED OR BROKEN
6938422,14467984,8/12/2018,APARTMENT,KITCHEN,NON EMERGENCY,APPLIANCE,REFRIGERATOR,BROKEN DOOR SEAL
6938544,14468287,10/15/2018,APARTMENT,BATHROOM,NON EMERGENCY,ELECTRIC,OUTLET/SWITCH,OUTLET SEALED OR DEFECTIVE
6938544,14468288,1/16/2018,APARTMENT,KITCHEN,NON EMERGENCY,ELECTRIC,OUTLET/SWITCH,OUTLET SEALED OR DEFECTIVE
6938544,14468289,10/31/2018,APARTMENT,ENTIRE APARTMENT,NON EMERGENCY,ELECTRIC,OUTLET/SWITCH,OUTLET SEALED OR DEFECTIVE
6938844,14469239,8/11/2017,APARTMENT,ENTIRE APARTMENT,EMERGENCY,UNSANITARY CONDITION,PESTS,BED BUGS
6939063,14469775,11/12/2018,APARTMENT,ENTIRE APARTMENT,NON EMERGENCY,UNSANITARY CONDITION,PESTS,ROACHES
6939063,14469776,10/13/2017,APARTMENT,ENTIRE APARTMENT,NON EMERGENCY,UNSANITARY CONDITION,PESTS,OTHER
6939069,14469806,8/11/2017,APARTMENT,ENTIRE APARTMENT,NON EMERGENCY,UNSANITARY CONDITION,PESTS,MICE
6939149,14470043,10/12/2018,APARTMENT,KITCHEN,NON EMERGENCY,APPLIANCE,REFRIGERATOR,BROKEN DOOR SEAL
6939413,14470775,7/4/2017,BUILDING,BUILDING-WIDE,IMMEDIATE EMERGENCY,HEAT/HOT WATER,ENTIRE BUILDING,HEAT ON IN SUMMER
6939465,14470928,9/23/2017,APARTMENT,ENTIRE APARTMENT,EMERGENCY,UNSANITARY CONDITION,PESTS,BED BUGS
6939605,14471376,11/10/2018,APARTMENT,ENTIRE APARTMENT,EMERGENCY,UNSANITARY CONDITION,PESTS,BED BUGS
6939652,14471500,10/23/2018,PUBLIC AREA,OTHER ROOM/AREA,NON EMERGENCY,UNSANITARY CONDITION,PESTS,BED BUGS
6939689,14471600,8/30/2018,APARTMENT,BATHROOM,NON EMERGENCY,PLUMBING,BATHTUB/SHOWER,FAUCET BROKEN/MISSING/LEAKING
6939716,14471690,3/2/2018,APARTMENT,KITCHEN,NON EMERGENCY,APPLIANCE,ELECTRIC/GAS RANGE,CONTROL KNOB BROKEN OR MISSING
6939716,14471691,5/22/2018,APARTMENT,KITCHEN,NON EMERGENCY,PLUMBING,WATER SUPPLY,NO COLD WATER
6939716,14471692,8/29/2017,APARTMENT,ENTRANCE/FOYER,NON EMERGENCY,GENERAL,BELL/BUZZER/INTERCOM,BROKEN OR MISSING
6940229,14473199,7/25/2017,APARTMENT,ENTIRE APARTMENT,EMERGENCY,SAFETY,WINDOW GUARD BROKEN/MISSING,CHILD UNDER 11
6940433,14473878,12/4/2018,APARTMENT,KITCHEN,NON EMERGENCY,DOOR/WINDOW,WINDOW FRAME,WINDOW STUCK CLOSED OR OPEN
6940683,14474589,2/22/2018,APARTMENT,ENTIRE APARTMENT,EMERGENCY,PAINT/PLASTER,CEILING,HOLE OR CRACKED
6940693,14474604,2/10/2017,APARTMENT,BATHROOM,EMERGENCY,PLUMBING,BATHTUB/SHOWER,BROKEN OR MISSING
6941238,14476228,10/23/2018,APARTMENT,ENTIRE APARTMENT,EMERGENCY,UNSANITARY CONDITION,PESTS,BED BUGS
6941238,14476229,7/21/2018,APARTMENT,ENTIRE APARTMENT,NON EMERGENCY,UNSANITARY CONDITION,PESTS,ROACHES
6941318,14476494,10/9/2017,APARTMENT,BATHROOM,EMERGENCY,DOOR/WINDOW,DOOR,BROKEN OR MISSING
6941318,14476495,9/4/2017,APARTMENT,ENTIRE APARTMENT,NON EMERGENCY,PAINT/PLASTER,WALL,DIRTY OR UNSANITARY
6941318,14476496,11/29/2017,APARTMENT,BATHROOM,NON EMERGENCY,PAINT/PLASTER,WALL,BULGING/HOLE/CRACKED
6941318,14476497,1/30/2017,APARTMENT,BEDROOM,NON EMERGENCY,PAINT/PLASTER,CEILING,CHIPPED/PEELING/FLAKING
6941825,14478008,10/11/2017,APARTMENT,ENTIRE APARTMENT,EMERGENCY,UNSANITARY CONDITION,PESTS,BED BUGS
6941908,14478331,7/9/2017,APARTMENT,ENTIRE APARTMENT,NON EMERGENCY,UNSANITARY CONDITION,PESTS,TERMITES
6941908,14478332,3/22/2018,APARTMENT,BATHROOM,NON EMERGENCY,FLOORING/STAIRS,FLOOR,BROKEN OR DEFECTIVE
6941908,14478333,12/28/2017,APARTMENT,BATHROOM,NON EMERGENCY,WATER LEAK,DAMP SPOT,FROM WALL OR CEILING
6941996,14478671,4/22/2018,APARTMENT,ENTRANCE/FOYER,IMMEDIATE EMERGENCY,PAINT/PLASTER,CEILING,COLLAPSING OR FALLING
6941996,14478672,9/13/2017,APARTMENT,BATHROOM,NON EMERGENCY,ELECTRIC,LIGHTING,FIXTURE MISSING/HANGING/LOOSE
6941996,14478673,9/4/2017,APARTMENT,BATHROOM,NON EMERGENCY,GENERAL,CABINET,DAMAGED OR MISSING
6941996,14478674,10/15/2018,APARTMENT,BATHROOM,NON EMERGENCY,PAINT/PLASTER,WALL,TILE BROKEN OR MISSING
6941996,14478675,7/4/2017,APARTMENT,ENTIRE APARTMENT,NON EMERGENCY,PAINT/PLASTER,RADIATOR,PEELING OR FLAKING PAINT
6941996,14478676,11/27/2018,APARTMENT,ENTRANCE/FOYER,NON EMERGENCY,WATER LEAK,SLOW LEAK,AT WALL OR CEILING
6941996,14478677,4/14/2018,APARTMENT,BATHROOM,EMERGENCY,PLUMBING,TOILET,BOWL LOOSE OR WOBBLY
6942083,14478995,1/28/2018,PUBLIC AREA,STOOP,NON EMERGENCY,UNSANITARY CONDITION,GARBAGE/RECYCLING STORAGE,ACCUMULATION
6942242,14479501,7/3/2018,APARTMENT,ENTIRE APARTMENT,NON EMERGENCY,WATER LEAK,SLOW LEAK,AT WALL OR CEILING
6942242,14479502,6/4/2018,APARTMENT,ENTIRE APARTMENT,NON EMERGENCY,PAINT/PLASTER,WALL,DIRTY OR UNSANITARY
6942242,14479503,2/24/2018,APARTMENT,ENTIRE APARTMENT,NON EMERGENCY,PAINT/PLASTER,CEILING,CHIPPED/PEELING/FLAKING
6942534,14480418,2/1/2018,APARTMENT,ENTIRE APARTMENT,NON EMERGENCY,DOOR/WINDOW,WINDOW FRAME,LOCK BROKEN OR MISSING
6942824,14481388,4/29/2018,APARTMENT,ENTIRE APARTMENT,NON EMERGENCY,WATER LEAK,DAMP SPOT,FROM WALL OR CEILING
6942824,14481389,5/2/2017,APARTMENT,ENTIRE APARTMENT,NON EMERGENCY,UNSANITARY CONDITION,PESTS,MICE
6942824,14481390,2/2/2017,APARTMENT,ENTIRE APARTMENT,NON EMERGENCY,UNSANITARY CONDITION,PESTS,ROACHES
6942824,14481391,8/14/2018,APARTMENT,ENTIRE APARTMENT,NON EMERGENCY,FLOORING/STAIRS,FLOOR,TILE BROKEN OR MISSING
6942824,14481392,9/17/2017,APARTMENT,BATHROOM,NON EMERGENCY,PAINT/PLASTER,WALL,TILE BROKEN OR MISSING
6942955,14481758,12/14/2017,BUILDING,BUILDING-WIDE,NON EMERGENCY,UNSANITARY CONDITION,GARBAGE/RECYCLING STORAGE,MISSING OR INADEQUATE CANS/LID
6943146,14482328,1/9/2018,APARTMENT,ENTRANCE/FOYER,NON EMERGENCY,GENERAL,BELL/BUZZER/INTERCOM,BROKEN OR MISSING
6943429,14483028,11/6/2017,APARTMENT,ENTIRE APARTMENT,EMERGENCY,PLUMBING,WATER SUPPLY,NO HOT WATER
6943448,14483065,11/2/2018,PUBLIC AREA,YARD,NON EMERGENCY,UNSANITARY CONDITION,GARBAGE/RECYCLING STORAGE,ACCUMULATION
6943505,14483154,7/14/2018,BUILDING,BUILDING-WIDE,NON EMERGENCY,UNSANITARY CONDITION,GARBAGE/RECYCLING STORAGE,MISSING OR INADEQUATE CANS/LID
6943635,14483435,5/11/2017,APARTMENT,ENTIRE APARTMENT,EMERGENCY,UNSANITARY CONDITION,PESTS,BED BUGS
6944192,14484883,9/18/2017,APARTMENT,BATHROOM,EMERGENCY,PLUMBING,TOILET,BOWL STOPPED UP
6944237,14485001,7/4/2017,APARTMENT,ENTIRE APARTMENT,NON EMERGENCY,DOOR/WINDOW,WINDOW FRAME,WINDOW STUCK CLOSED OR OPEN
6944330,14485317,10/5/2017,APARTMENT,KITCHEN,NON EMERGENCY,APPLIANCE,REFRIGERATOR,BROKEN DOOR SEAL
6944359,14485386,10/26/2018,APARTMENT,ENTRANCE/FOYER,NON EMERGENCY,WATER LEAK,SLOW LEAK,AT WALL OR CEILING
